DTYYYYMMDD,Ticker,Open,High,Low,Close,Volume,Outlier
2020-05-22,VN30F1M,789.0,794.5,768.9,768.9,183398.0,False
2020-05-25,VN30F1M,776.5,786.0,772.3,782.0,196856.0,False
2020-05-26,VN30F1M,790.0,809.4,788.1,809.4,181518.0,False
2020-05-27,VN30F1M,810.9,813.0,781.1,782.9,208309.0,False
2020-05-28,VN30F1M,788.0,796.5,778.3,790.0,234116.0,False
2020-05-29,VN30F1M,788.6,792.8,776.1,785.0,185260.0,False
2020-06-01,VN30F1M,794.9,812.0,793.5,811.0,147528.0,False
2020-06-02,VN30F1M,813.9,815.2,800.6,808.1,205836.0,False
2020-06-03,VN30F1M,820.1,821.8,811.0,819.0,204025.0,False
2020-06-04,VN30F1M,821.0,822.3,813.3,815.0,131414.0,False
2020-06-05,VN30F1M,813.0,825.0,809.3,825.0,143854.0,False
2020-06-08,VN30F1M,832.0,845.0,831.0,836.5,159338.0,False
2020-06-09,VN30F1M,836.5,838.8,827.0,827.0,157697.0,False
2020-06-10,VN30F1M,829.5,840.8,825.9,839.3,185721.0,False
2020-06-11,VN30F1M,833.9,838.8,795.0,795.0,191947.0,False
2020-06-12,VN30F1M,783.5,806.4,778.1,805.0,300905.0,False
2020-06-15,VN30F1M,796.5,803.5,765.2,775.0,208388.0,False
2020-06-16,VN30F1M,793.9,801.5,790.8,798.0,212214.0,False
2020-06-17,VN30F1M,798.8,802.9,793.1,800.7,176293.0,False
2020-06-18,VN30F1M,794.1,803.6,790.8,797.1,100844.0,False
2020-06-19,VN30F1M,790.0,800.0,789.0,798.6,130018.0,False
2020-06-22,VN30F1M,800.2,805.8,793.0,797.9,156049.0,False
2020-06-23,VN30F1M,791.1,800.4,791.1,796.0,175272.0,False
2020-06-24,VN30F1M,796.0,798.3,783.5,785.0,143297.0,False
2020-06-25,VN30F1M,776.2,782.8,775.0,781.0,172194.0,False
2020-06-26,VN30F1M,787.8,788.5,776.1,778.1,142205.0,False
2020-06-29,VN30F1M,776.7,776.7,753.6,763.0,218029.0,False
2020-06-30,VN30F1M,769.0,770.4,751.0,752.5,197428.0,False
2020-07-01,VN30F1M,755.9,769.9,753.1,768.6,197988.0,False
2020-07-02,VN30F1M,770.6,778.0,762.6,773.0,219722.0,False
2020-07-03,VN30F1M,774.8,776.5,768.7,772.8,167568.0,False
2020-07-06,VN30F1M,780.3,798.3,780.3,798.3,128165.0,False
2020-07-07,VN30F1M,797.8,806.3,791.6,794.0,192970.0,False
2020-07-08,VN30F1M,793.1,802.1,791.1,802.1,182464.0,False
2020-07-09,VN30F1M,801.9,820.3,801.0,815.2,201766.0,False
2020-07-10,VN30F1M,819.7,819.7,798.9,803.7,216441.0,False
2020-07-13,VN30F1M,811.0,813.0,798.7,803.0,198350.0,False
2020-07-14,VN30F1M,799.5,805.2,792.3,804.2,192988.0,False
2020-07-15,VN30F1M,815.0,822.0,812.5,817.0,172911.0,False
2020-07-16,VN30F1M,814.1,817.4,810.0,816.0,96189.0,False
2020-07-17,VN30F1M,811.0,813.4,805.4,807.9,162893.0,False
2020-07-20,VN30F1M,804.9,806.0,795.5,796.5,137102.0,False
2020-07-21,VN30F1M,799.0,805.0,793.5,805.0,155450.0,False
2020-07-22,VN30F1M,804.0,805.4,791.0,792.0,146210.0,False
2020-07-23,VN30F1M,793.5,798.5,787.6,797.1,175591.0,False
2020-07-24,VN30F1M,792.6,793.3,759.0,765.0,234252.0,False
2020-07-27,VN30F1M,746.0,747.0,711.6,711.6,255235.0,False
2020-07-28,VN30F1M,715.0,748.3,715.0,741.7,322020.0,False
2020-07-29,VN30F1M,728.0,733.0,698.3,720.7,354161.0,False
2020-07-30,VN30F1M,726.3,740.9,723.9,730.2,345555.0,False
2020-07-31,VN30F1M,718.0,735.5,710.2,725.0,344925.0,False
2020-08-03,VN30F1M,732.0,745.9,730.5,742.0,234799.0,False
2020-08-04,VN30F1M,758.0,762.0,751.1,762.0,234993.0,False
2020-08-05,VN30F1M,758.7,779.9,756.7,777.5,230438.0,False
2020-08-06,VN30F1M,777.6,786.8,768.4,776.0,262783.0,False
2020-08-07,VN30F1M,773.0,783.5,772.0,780.6,263978.0,False
2020-08-10,VN30F1M,787.2,794.5,782.4,782.4,178671.0,False
2020-08-11,VN30F1M,787.9,788.9,778.6,787.0,209054.0,False
2020-08-12,VN30F1M,783.0,791.0,782.5,791.0,174045.0,False
2020-08-13,VN30F1M,793.8,799.6,792.1,798.3,144356.0,False
2020-08-14,VN30F1M,798.7,803.4,788.4,793.5,188374.0,False
2020-08-17,VN30F1M,792.7,796.0,781.6,792.5,195848.0,False
2020-08-18,VN30F1M,794.0,795.0,785.0,788.0,195165.0,False
2020-08-19,VN30F1M,788.8,794.1,786.1,793.0,137310.0,False
2020-08-20,VN30F1M,789.6,793.1,781.2,785.0,147705.0,False
2020-08-21,VN30F1M,785.2,792.9,782.9,792.9,145073.0,False
2020-08-24,VN30F1M,801.1,815.5,801.1,815.5,141150.0,False
2020-08-25,VN30F1M,824.0,824.5,813.0,813.0,178048.0,False
2020-08-26,VN30F1M,812.5,819.0,811.3,813.2,158386.0,False
2020-08-27,VN30F1M,813.0,819.0,812.5,819.0,126461.0,False
2020-08-28,VN30F1M,822.3,831.4,822.3,823.0,143347.0,False
2020-08-31,VN30F1M,829.0,830.5,821.5,824.1,140217.0,False
2020-09-01,VN30F1M,821.7,838.0,821.0,837.4,143785.0,False
2020-09-02,VN30F1M,834.55,844.0,828.8,843.7,158026.0,False
2020-09-03,VN30F1M,847.4,850.0,836.6,850.0,172267.0,False
2020-09-04,VN30F1M,838.6,846.6,836.6,844.8,171193.0,False
2020-09-07,VN30F1M,848.0,848.0,821.7,821.7,164502.0,False
2020-09-08,VN30F1M,824.8,830.9,817.7,829.5,215574.0,False
2020-09-09,VN30F1M,819.0,831.2,814.9,830.0,223531.0,False
2020-09-10,VN30F1M,831.4,836.5,823.5,823.5,157280.0,False
2020-09-11,VN30F1M,825.0,830.2,821.2,827.9,141856.0,False
2020-09-14,VN30F1M,832.1,836.5,830.9,834.0,100334.0,False
2020-09-15,VN30F1M,834.0,835.9,832.0,833.0,74780.0,False
2020-09-16,VN30F1M,832.1,834.6,831.6,834.6,56137.0,False
2020-09-17,VN30F1M,833.3,836.6,827.1,831.0,70142.0,False
2020-09-18,VN30F1M,834.9,848.0,833.4,846.3,111328.0,False
2020-09-21,VN30F1M,846.2,856.8,845.8,848.0,130603.0,False
2020-09-22,VN30F1M,846.3,853.5,845.1,850.0,134879.0,False
2020-09-23,VN30F1M,854.3,858.7,851.0,854.1,132366.0,False
2020-09-24,VN30F1M,850.0,854.2,847.6,853.1,110306.0,False
2020-09-25,VN30F1M,856.0,856.9,848.5,854.9,100626.0,False
2020-09-28,VN30F1M,858.2,862.9,856.1,862.9,92142.0,False
2020-09-29,VN30F1M,865.0,868.2,854.1,854.1,121353.0,False
2020-09-30,VN30F1M,855.0,860.3,851.3,859.8,158810.0,False
2020-10-01,VN30F1M,864.0,867.0,861.7,867.0,114067.0,False
2020-10-02,VN30F1M,865.6,867.5,854.0,861.5,132045.0,False
2020-10-05,VN30F1M,866.8,869.8,864.0,868.8,89923.0,False
2020-10-06,VN30F1M,871.8,872.0,864.0,867.7,120138.0,False
2020-10-07,VN30F1M,867.2,873.0,866.6,867.0,109263.0,False
2020-10-08,VN30F1M,869.0,869.4,864.5,868.7,106731.0,False
2020-10-09,VN30F1M,869.3,871.7,868.1,871.6,79669.0,False
2020-10-12,VN30F1M,875.0,878.8,873.0,875.0,90602.0,False
2020-10-13,VN30F1M,874.0,876.9,872.5,876.4,72574.0,False
2020-10-14,VN30F1M,876.6,894.8,876.6,894.8,93254.0,False
2020-10-15,VN30F1M,898.0,903.0,893.1,899.2,95986.0,False
2020-10-16,VN30F1M,893.0,898.0,888.6,895.1,137000.0,False
2020-10-19,VN30F1M,898.0,903.4,896.5,903.4,95455.0,False
2020-10-20,VN30F1M,900.5,911.2,899.6,911.2,108100.0,False
2020-10-21,VN30F1M,913.8,918.4,906.0,908.5,122699.0,False
2020-10-22,VN30F1M,906.5,924.0,903.8,924.0,122931.0,False
2020-10-23,VN30F1M,927.0,937.3,925.4,935.0,125668.0,False
2020-10-26,VN30F1M,935.9,949.5,927.0,927.0,127361.0,False
2020-10-27,VN30F1M,926.9,931.9,916.7,920.0,178135.0,False
2020-10-28,VN30F1M,921.3,921.9,894.2,895.9,179579.0,False
2020-10-29,VN30F1M,892.0,899.5,879.5,887.5,215546.0,False
2020-10-30,VN30F1M,891.0,896.6,875.1,896.6,215946.0,False
2020-11-02,VN30F1M,900.1,907.0,895.4,904.0,134228.0,False
2020-11-03,VN30F1M,909.0,910.9,903.3,908.3,117427.0,False
2020-11-04,VN30F1M,908.3,918.3,906.6,912.3,125832.0,False
2020-11-05,VN30F1M,914.4,920.0,909.5,910.2,131648.0,False
2020-11-06,VN30F1M,911.2,912.8,903.2,908.3,112103.0,False
2020-11-09,VN30F1M,914.0,923.0,913.8,923.0,98304.0,False
2020-11-10,VN30F1M,934.5,935.4,921.0,921.0,130274.0,False
2020-11-11,VN30F1M,922.5,923.0,912.0,921.4,140162.0,False
2020-11-12,VN30F1M,921.0,928.0,920.6,927.9,106758.0,False
2020-11-13,VN30F1M,927.1,936.0,926.5,935.9,90068.0,False
2020-11-16,VN30F1M,941.0,942.6,916.0,916.9,183716.0,False
2020-11-17,VN30F1M,918.0,938.0,918.0,938.0,124391.0,False
2020-11-18,VN30F1M,938.0,942.5,930.1,936.0,146005.0,False
2020-11-19,VN30F1M,935.9,946.3,935.4,944.2,82732.0,False
2020-11-20,VN30F1M,950.1,954.0,944.4,952.4,90552.0,False
2020-11-23,VN30F1M,952.9,961.0,948.4,959.4,106812.0,False
2020-11-24,VN30F1M,960.9,965.4,952.1,964.0,153972.0,False
2020-11-25,VN30F1M,966.2,970.0,960.0,960.0,127581.0,False
2020-11-26,VN30F1M,959.9,975.9,958.2,970.2,114082.0,False
2020-11-27,VN30F1M,970.2,975.9,967.2,974.5,90902.0,False
2020-11-30,VN30F1M,975.5,975.6,966.0,966.0,92465.0,False
2020-12-01,VN30F1M,960.5,981.0,959.6,980.3,114299.0,False
2020-12-02,VN30F1M,979.5,986.0,979.0,979.0,99864.0,False
2020-12-03,VN30F1M,980.1,989.0,980.0,988.0,86101.0,False
2020-12-04,VN30F1M,989.2,992.7,983.0,987.0,96277.0,False
2020-12-07,VN30F1M,989.5,996.2,986.2,994.5,80839.0,False
2020-12-08,VN30F1M,994.4,997.3,990.0,993.0,97422.0,False
2020-12-09,VN30F1M,995.0,1008.0,995.0,1008.0,93382.0,False
2020-12-10,VN30F1M,1007.5,1010.5,997.3,1002.0,110228.0,False
2020-12-11,VN30F1M,1003.0,1009.4,998.6,1008.1,97171.0,False
2020-12-14,VN30F1M,1012.1,1026.0,1012.1,1026.0,90407.0,False
2020-12-15,VN30F1M,1026.5,1027.5,1010.5,1014.7,123512.0,False
2020-12-16,VN30F1M,1018.6,1029.9,1017.6,1028.0,132991.0,False
2020-12-17,VN30F1M,1025.0,1027.4,1011.6,1016.3,144728.0,False
2020-12-18,VN30F1M,1026.0,1044.5,1025.0,1043.5,120418.0,False
2020-12-21,VN30F1M,1043.2,1059.8,1042.6,1057.0,134380.0,False
2020-12-22,VN30F1M,1057.0,1063.1,1050.7,1060.3,150716.0,False
2020-12-23,VN30F1M,1063.0,1067.6,1051.0,1055.0,136370.0,False
2020-12-24,VN30F1M,1058.5,1060.7,1026.3,1042.6,230996.0,False
2020-12-25,VN30F1M,1045.0,1064.9,1034.0,1064.9,158420.0,False
2020-12-28,VN30F1M,1069.5,1073.8,1056.6,1066.0,164755.0,False
2020-12-29,VN30F1M,1066.0,1073.0,1063.3,1067.1,116122.0,False
2020-12-30,VN30F1M,1066.0,1079.1,1064.5,1070.1,129572.0,False
2020-12-31,VN30F1M,1072.4,1083.9,1068.9,1083.9,138170.0,False
2021-01-01,VN30F1M,1081.7,1099.45,1079.5500000000002,1096.65,127327.0,False
2021-01-04,VN30F1M,1091.0,1115.0,1090.2,1109.4,116484.0,False
2021-01-05,VN30F1M,1106.5,1115.7,1100.1,1111.0,151856.0,False
2021-01-06,VN30F1M,1116.5,1132.5,1114.1,1125.0,163112.0,False
2021-01-07,VN30F1M,1134.8,1148.9,1124.2,1148.9,172555.0,False
2021-01-08,VN30F1M,1146.7,1176.6,1146.0,1176.6,191787.0,False
2021-01-11,VN30F1M,1180.9,1196.8,1177.2,1193.1,123682.0,False
2021-01-12,VN30F1M,1197.9,1198.0,1184.2,1191.9,159585.0,False
2021-01-13,VN30F1M,1195.0,1201.6,1179.0,1192.0,150208.0,False
2021-01-14,VN30F1M,1190.8,1195.6,1182.0,1188.9,157233.0,False
2021-01-15,VN30F1M,1191.3,1194.9,1188.1,1190.5,94376.0,False
2021-01-18,VN30F1M,1193.1,1194.1,1177.0,1177.0,91660.0,False
2021-01-19,VN30F1M,1178.0,1179.0,1094.7,1104.8,220843.0,False
2021-01-20,VN30F1M,1110.0,1125.0,1067.3,1125.0,247726.0,False
2021-01-21,VN30F1M,1128.8,1151.5,1113.0,1150.7,148284.0,False
2021-01-22,VN30F1M,1183.0,1189.2,1168.1,1173.5,186904.0,False
2021-01-25,VN30F1M,1172.0,1178.4,1166.4,1173.1,133912.0,False
2021-01-26,VN30F1M,1171.8,1173.3,1115.0,1133.0,242403.0,False
2021-01-27,VN30F1M,1127.5,1134.8,1078.0,1082.2,285857.0,False
2021-01-28,VN30F1M,1050.0,1050.0,1006.5,1006.5,154602.0,False
2021-01-29,VN30F1M,974.0,1076.9,966.3,1076.9,250006.0,False
2021-02-01,VN30F1M,1065.0,1075.8,1030.0,1030.0,239917.0,False
2021-02-02,VN30F1M,1039.0,1098.6,1031.0,1092.0,237857.0,False
2021-02-03,VN30F1M,1100.2,1143.0,1097.0,1124.9,211524.0,False
2021-02-04,VN30F1M,1126.6,1134.0,1106.2,1115.0,274032.0,False
2021-02-05,VN30F1M,1125.0,1146.0,1122.2,1139.9,165836.0,False
2021-02-08,VN30F1M,1138.2,1139.5,1075.0,1092.0,260500.0,False
2021-02-09,VN30F1M,1100.0,1142.9,1095.0,1130.3,203704.0,False
2021-02-10,VN30F1M,1106.75,1148.5166666666669,1102.5166666666669,1138.0166666666669,189392.0,False
2021-02-11,VN30F1M,1113.5,1154.1333333333334,1110.0333333333333,1145.7333333333331,175080.0,False
2021-02-12,VN30F1M,1120.25,1159.75,1117.55,1153.4499999999998,160768.0,False
2021-02-15,VN30F1M,1127.0,1165.3666666666666,1125.0666666666666,1161.1666666666663,146456.0,False
2021-02-16,VN30F1M,1133.75,1170.9833333333331,1132.5833333333333,1168.8833333333332,132144.0,False
2021-02-17,VN30F1M,1140.5,1176.6,1140.1,1176.6,117832.0,False
2021-02-18,VN30F1M,1183.0,1187.3,1166.6,1187.3,120131.0,False
2021-02-19,VN30F1M,1176.0,1193.3,1168.9,1178.0,168285.0,False
2021-02-22,VN30F1M,1182.4,1199.8,1169.1,1173.1,183570.0,False
2021-02-23,VN30F1M,1178.1,1197.9,1176.2,1186.4,214381.0,False
2021-02-24,VN30F1M,1191.3,1199.8,1148.2,1162.0,208243.0,False
2021-02-25,VN30F1M,1177.0,1182.0,1159.7,1182.0,207220.0,False
2021-02-26,VN30F1M,1161.8,1179.9,1146.1,1174.0,200027.0,False
2021-03-01,VN30F1M,1183.5,1194.0,1182.4,1193.0,104843.0,False
2021-03-02,VN30F1M,1198.1,1201.5,1186.0,1194.0,137512.0,False
2021-03-03,VN30F1M,1192.2,1200.5,1190.2,1199.5,125104.0,False
2021-03-04,VN30F1M,1195.9,1200.7,1165.0,1181.3,186086.0,False
2021-03-05,VN30F1M,1168.9,1175.4,1159.7,1169.0,169038.0,False
2021-03-08,VN30F1M,1180.6,1183.4,1160.6,1165.0,157416.0,False
2021-03-09,VN30F1M,1165.1,1171.0,1149.0,1158.5,190726.0,False
2021-03-10,VN30F1M,1161.9,1178.9,1156.2,1178.9,175676.0,False
2021-03-11,VN30F1M,1185.0,1194.3,1184.1,1191.3,126937.0,False
2021-03-12,VN30F1M,1192.9,1194.2,1183.5,1190.0,118929.0,False
2021-03-15,VN30F1M,1189.0,1192.0,1186.6,1188.8,79779.0,False
2021-03-16,VN30F1M,1191.1,1191.5,1180.1,1186.2,98266.0,False
2021-03-17,VN30F1M,1184.1,1197.8,1182.7,1197.8,116835.0,False
2021-03-18,VN30F1M,1204.1,1212.0,1203.0,1211.5,83601.0,False
2021-03-19,VN30F1M,1203.9,1210.5,1199.2,1208.0,114105.0,False
2021-03-22,VN30F1M,1207.6,1209.9,1192.4,1192.4,127426.0,False
2021-03-23,VN30F1M,1195.7,1195.9,1179.9,1184.5,138578.0,False
2021-03-24,VN30F1M,1178.5,1179.0,1155.0,1170.9,162190.0,False
2021-03-25,VN30F1M,1172.0,1177.9,1158.1,1162.0,209777.0,False
2021-03-26,VN30F1M,1164.2,1175.0,1143.8,1173.0,225707.0,False
2021-03-29,VN30F1M,1176.8,1187.0,1166.6,1183.0,166664.0,False
2021-03-30,VN30F1M,1182.8,1194.4,1179.1,1191.2,130595.0,False
2021-03-31,VN30F1M,1192.5,1199.9,1189.0,1191.9,154028.0,False
2021-04-01,VN30F1M,1193.0,1237.0,1191.8,1235.5,158449.0,False
2021-04-02,VN30F1M,1241.0,1249.0,1232.5,1234.0,135248.0,False
2021-04-05,VN30F1M,1241.0,1258.6,1239.5,1257.0,140627.0,False
2021-04-06,VN30F1M,1256.8,1259.0,1246.0,1252.1,159608.0,False
2021-04-07,VN30F1M,1249.5,1256.6,1247.6,1252.0,101647.0,False
2021-04-08,VN30F1M,1253.1,1258.9,1241.0,1243.2,125107.0,False
2021-04-09,VN30F1M,1244.8,1253.9,1238.5,1251.9,113707.0,False
2021-04-12,VN30F1M,1260.0,1281.9,1257.1,1274.6,123106.0,False
2021-04-13,VN30F1M,1280.2,1296.1,1267.0,1271.0,190747.0,False
2021-04-14,VN30F1M,1268.0,1293.0,1265.5,1292.0,177208.0,False
2021-04-15,VN30F1M,1294.8,1298.9,1282.5,1283.9,154811.0,False
2021-04-16,VN30F1M,1283.5,1285.5,1256.1,1273.5,204021.0,False
2021-04-19,VN30F1M,1276.0,1312.0,1271.6,1312.0,185665.0,False
2021-04-20,VN30F1M,1316.0,1334.0,1282.1,1300.0,280266.0,False
2021-04-21,VN30F1M,1308.5,1323.4,1271.65,1280.6,263909.0,False
2021-04-22,VN30F1M,1301.0,1312.8,1261.2,1261.2,247552.0,False
2021-04-23,VN30F1M,1260.9,1296.7,1249.1,1296.7,272343.0,False
2021-04-26,VN30F1M,1297.0,1306.4,1249.7,1254.0,265871.0,False
2021-04-27,VN30F1M,1253.0,1277.8,1253.0,1265.0,253877.0,False
2021-04-28,VN30F1M,1268.0,1288.7,1261.0,1275.0,222974.0,False
2021-04-29,VN30F1M,1285.0,1305.0,1282.2,1301.0,193860.0,False
2021-04-30,VN30F1M,1282.6666666666667,1312.3666666666666,1279.2,1307.3333333333333,193897.3333333333,False
2021-05-03,VN30F1M,1280.3333333333333,1319.7333333333331,1276.2,1313.6666666666667,193934.66666666663,False
2021-05-04,VN30F1M,1278.0,1327.1,1273.2,1320.0,193972.0,False
2021-05-05,VN30F1M,1323.2,1352.7,1320.1,1335.9,224033.0,False
2021-05-06,VN30F1M,1340.6,1343.9,1327.1,1336.5,253034.0,False
2021-05-07,VN30F1M,1336.2,1339.8,1314.0,1323.8,209572.0,False
2021-05-10,VN30F1M,1323.2,1375.0,1322.8,1375.0,189654.0,False
2021-05-11,VN30F1M,1373.5,1385.0,1348.3,1350.1,274860.0,False
2021-05-12,VN30F1M,1347.5,1384.0,1338.4,1382.1,302367.0,False
2021-05-13,VN30F1M,1376.0,1383.7,1360.1,1363.9,273637.0,False
2021-05-14,VN30F1M,1372.2,1391.7,1369.0,1374.0,248354.0,False
2021-05-17,VN30F1M,1382.1,1388.3,1365.0,1367.0,189026.0,False
2021-05-18,VN30F1M,1371.9,1379.6,1360.6,1375.0,212394.0,False
2021-05-19,VN30F1M,1373.3,1407.4,1373.1,1404.9,181066.0,False
2021-05-20,VN30F1M,1407.1,1425.0,1397.1,1425.0,149062.0,False
2021-05-21,VN30F1M,1412.4,1423.0,1406.4,1414.0,194846.0,False
2021-05-24,VN30F1M,1415.0,1428.5,1414.2,1426.0,166655.0,False
2021-05-25,VN30F1M,1427.0,1443.3,1423.5,1438.0,143103.0,False
2021-05-26,VN30F1M,1439.0,1453.0,1436.7,1453.0,169576.0,False
2021-05-27,VN30F1M,1453.0,1456.0,1430.0,1430.0,173927.0,False
2021-05-28,VN30F1M,1434.2,1464.8,1433.6,1462.5,176803.0,False
2021-05-31,VN30F1M,1459.9,1480.8,1443.0,1479.5,211791.0,False
2021-06-01,VN30F1M,1485.0,1497.4,1475.7,1487.6,166167.0,False
2021-06-02,VN30F1M,1487.5,1494.4,1468.0,1481.8,212421.0,False
2021-06-03,VN30F1M,1486.5,1507.5,1483.1,1504.0,181274.0,False
2021-06-04,VN30F1M,1504.6,1510.9,1495.5,1505.9,185937.0,False
2021-06-07,VN30F1M,1507.0,1509.2,1473.0,1485.0,195761.0,False
2021-06-08,VN30F1M,1488.1,1498.4,1400.0,1429.9,266105.0,False
2021-06-09,VN30F1M,1439.9,1473.8,1426.0,1459.0,301935.0,False
2021-06-10,VN30F1M,1460.9,1470.0,1438.0,1453.0,344106.0,False
2021-06-11,VN30F1M,1458.9,1494.9,1456.2,1493.2,231157.0,False
2021-06-14,VN30F1M,1494.2,1509.3,1485.2,1497.5,202777.0,False
2021-06-15,VN30F1M,1498.1,1505.8,1486.1,1491.0,244831.0,False
2021-06-16,VN30F1M,1490.7,1494.3,1461.5,1468.9,252886.0,False
2021-06-17,VN30F1M,1462.0,1472.8,1452.0,1463.9,179293.0,False
2021-06-18,VN30F1M,1470.0,1491.7,1469.0,1485.0,212425.0,False
2021-06-21,VN30F1M,1476.0,1487.0,1471.0,1474.1,199586.0,False
2021-06-22,VN30F1M,1484.8,1500.9,1483.2,1490.4,151809.0,False
2021-06-23,VN30F1M,1492.5,1504.1,1484.0,1490.4,207102.0,False
2021-06-24,VN30F1M,1497.6,1503.0,1478.0,1488.0,205558.0,False
2021-06-25,VN30F1M,1496.5,1505.0,1484.0,1505.0,187228.0,False
2021-06-28,VN30F1M,1509.1,1525.5,1507.5,1523.8,146579.0,False
2021-06-29,VN30F1M,1524.1,1535.4,1522.3,1533.9,167492.0,False
2021-06-30,VN30F1M,1534.1,1542.9,1528.0,1529.2,166164.0,False
2021-07-01,VN30F1M,1532.0,1549.0,1525.5,1549.0,192481.0,False
2021-07-02,VN30F1M,1551.0,1558.0,1547.0,1556.1,181560.0,False
2021-07-05,VN30F1M,1560.0,1568.0,1533.4,1568.0,220816.0,False
2021-07-06,VN30F1M,1566.0,1569.3,1501.0,1501.0,209651.0,False
2021-07-07,VN30F1M,1515.0,1536.9,1492.0,1535.0,293790.0,False
2021-07-08,VN30F1M,1532.5,1538.0,1500.0,1513.0,304982.0,False
2021-07-09,VN30F1M,1509.0,1530.0,1480.0,1497.0,304132.0,False
2021-07-12,VN30F1M,1503.0,1503.8,1401.0,1443.9,398800.0,False
2021-07-13,VN30F1M,1442.0,1458.8,1416.0,1446.9,355237.0,False
2021-07-14,VN30F1M,1448.5,1451.0,1395.3,1409.0,321671.0,False
2021-07-15,VN30F1M,1410.8,1440.1,1403.0,1431.8,246696.0,False
2021-07-16,VN30F1M,1435.1,1449.0,1434.2,1440.0,252074.0,False
2021-07-19,VN30F1M,1414.8,1415.0,1366.6,1368.0,308084.0,False
2021-07-20,VN30F1M,1374.0,1409.4,1358.1,1405.0,358331.0,False
2021-07-21,VN30F1M,1411.0,1417.7,1395.0,1402.0,266534.0,False
2021-07-22,VN30F1M,1404.6,1437.0,1402.0,1427.1,243782.0,False
2021-07-23,VN30F1M,1424.8,1430.5,1401.0,1401.0,339320.0,False
2021-07-26,VN30F1M,1399.9,1417.0,1383.0,1408.1,314541.0,False
2021-07-27,VN30F1M,1413.0,1426.0,1405.1,1405.3,295627.0,False
2021-07-28,VN30F1M,1405.1,1418.0,1400.0,1407.8,315029.0,False
2021-07-29,VN30F1M,1416.0,1431.1,1414.0,1431.1,266397.0,False
2021-07-30,VN30F1M,1430.6,1446.6,1427.2,1445.0,235586.0,False
2021-08-02,VN30F1M,1446.6,1458.1,1442.3,1447.9,216811.0,False
2021-08-03,VN30F1M,1449.7,1475.0,1447.1,1475.0,308827.0,False
2021-08-04,VN30F1M,1473.0,1481.0,1461.6,1470.9,253070.0,False
2021-08-05,VN30F1M,1468.0,1491.4,1466.1,1487.1,249598.0,False
2021-08-06,VN30F1M,1487.3,1491.2,1471.5,1472.9,216366.0,False
2021-08-09,VN30F1M,1469.9,1503.5,1468.0,1500.5,198106.0,False
2021-08-10,VN30F1M,1501.2,1507.5,1485.5,1494.1,274461.0,False
2021-08-11,VN30F1M,1496.0,1505.5,1486.0,1486.0,244986.0,False
2021-08-12,VN30F1M,1486.9,1493.0,1472.4,1477.1,274294.0,False
2021-08-13,VN30F1M,1480.0,1485.0,1463.3,1485.0,271182.0,False
2021-08-16,VN30F1M,1485.2,1504.1,1485.2,1503.0,171376.0,False
2021-08-17,VN30F1M,1507.8,1508.5,1487.5,1493.0,211704.0,False
2021-08-18,VN30F1M,1495.0,1505.2,1485.1,1490.9,233286.0,False
2021-08-19,VN30F1M,1493.0,1502.9,1484.3,1500.0,182275.0,False
2021-08-20,VN30F1M,1492.8,1493.2,1425.0,1445.0,291240.0,False
2021-08-23,VN30F1M,1444.4,1447.7,1408.1,1411.2,355898.0,False
2021-08-24,VN30F1M,1415.0,1427.7,1407.0,1415.1,320767.0,False
2021-08-25,VN30F1M,1417.8,1432.0,1410.0,1431.5,278294.0,False
2021-08-26,VN30F1M,1430.4,1432.0,1402.1,1406.7,243290.0,False
2021-08-27,VN30F1M,1409.5,1422.9,1390.0,1420.0,354844.0,False
2021-08-30,VN30F1M,1423.0,1435.3,1422.5,1432.9,196331.0,False
2021-08-31,VN30F1M,1433.1,1434.5,1421.0,1427.0,192383.0,False
2021-09-01,VN30F1M,1427.1,1435.0,1422.6,1428.6,212896.0,False
2021-09-02,VN30F1M,1429.3333333333333,1438.3333333333333,1425.4,1433.9333333333332,191440.66666666663,False
2021-09-03,VN30F1M,1431.5666666666666,1441.6666666666667,1428.2,1439.2666666666669,169985.33333333334,False
2021-09-06,VN30F1M,1433.8,1445.0,1431.0,1444.6,148530.0,False
2021-09-07,VN30F1M,1445.2,1449.8,1436.0,1441.0,170759.0,False
2021-09-08,VN30F1M,1441.7,1442.0,1427.6,1431.1,192479.0,False
2021-09-09,VN30F1M,1430.7,1446.0,1429.8,1446.0,159355.0,False
2021-09-10,VN30F1M,1447.2,1453.3,1442.3,1447.1,153049.0,False
2021-09-13,VN30F1M,1445.3,1448.8,1437.1,1442.0,136105.0,False
2021-09-14,VN30F1M,1441.0,1445.2,1434.5,1436.5,134355.0,False
2021-09-15,VN30F1M,1437.5,1451.0,1434.8,1447.5,134646.0,False
2021-09-16,VN30F1M,1447.9,1453.8,1445.7,1449.8,106700.0,False
2021-09-17,VN30F1M,1444.3,1457.8,1443.3,1456.8,134748.0,False
2021-09-20,VN30F1M,1460.0,1467.0,1452.0,1452.0,144551.0,False
2021-09-21,VN30F1M,1446.0,1447.4,1425.4,1440.0,228417.0,False
2021-09-22,VN30F1M,1441.4,1443.9,1433.6,1440.8,161234.0,False
2021-09-23,VN30F1M,1447.8,1455.5,1445.5,1450.0,143800.0,False
2021-09-24,VN30F1M,1454.6,1456.0,1446.1,1449.9,142418.0,False
