DTYYYYMMDD,Ticker,Open,High,Low,Close,Volume,Outlier,daily_returns,monthly_returns,yearly_returns,Net_advances,A/D,Schultz,EMA19_net_adv,EMA39_net_adv,McClellan_Oscillator,TRIN,StockAboveMA50,MA5,EMA5,MA10,EMA10,MA20,EMA20,MA50,EMA50,MA100,EMA100,MA200,EMA200
2002-12-02,VNINDEX,179.27,179.27,179.27,164.74906964714486,84200.0,False,0.007870916961826,0.003414306503974,-0.6192468619246861,2,0.0,0.0210526315789473,0.5301201394736654,0.2295867906568872,0.3005333488167782,8.5,2,177.466,177.764687624896,176.713,177.07898149839534,175.975,176.90482665568933,178.40279999999998,179.28385214865693,184.95655,184.73147338086736,192.524075,197.8945005024356
2002-12-03,VNINDEX,183.56,183.56,183.56,164.1134133633856,79300.0,False,0.0239303843364757,0.0232454428897932,-0.5952191937902443,2,0.0,0.0210526315789473,0.677108125526299,0.3181074511240429,0.359000674402256,8.5,2,178.878,179.69645841659735,177.515,178.2573484986871,176.402,177.53865268848082,178.4754,179.45154422125862,184.82365,184.7082758881769,192.47965,197.75186865664023
2002-12-04,VNINDEX,187.21,187.21,187.21,165.85903794986083,155500.0,False,0.0198845064284158,0.0452819653824678,-0.5707472542590512,2,0.0,0.0210526315789473,0.8093973129736691,0.4022020785678407,0.4071952344058284,8.5,2,181.032,182.2009722777316,178.628,179.8851033171076,177.02050000000003,178.459733384816,178.5864,179.7557973890524,184.75275,184.75781497950013,192.4602,197.6469744411513
2002-12-05,VNINDEX,186.83,186.83,186.83,167.37179203651155,235500.0,False,-0.0020298061001015,0.0440929920643791,-0.5617354179617401,1,0.0,0.0105263157894736,0.8284575816763022,0.4320919746394486,0.3963656070368536,8.5,2,182.94800000000004,183.74398151848771,179.66400000000002,181.1478118049062,177.631,179.2569016338811,178.6496,180.03321709928562,184.69685,184.7988483462427,192.432625,197.5393428546722
2002-12-06,VNINDEX,184.55,184.55,184.55,167.27130517397694,136700.0,False,-0.0122036075576728,0.0321011129131481,-0.5568602026605196,-2,0.0,0.0,0.545611823508672,0.3104873759074762,0.2351244476011957,8.5,2,184.284,184.0126543456585,180.595,181.76639147674143,178.11450000000002,179.76100624017815,178.6882,180.2103458404901,184.62985,184.7939206562181,192.387425,197.4100956620884
2002-12-09,VNINDEX,183.62,183.62,183.62,168.3540095590226,124600.0,False,-0.0050392847466811,0.0269574944071588,-0.5537029385314634,-1,0.0,0.0,0.3910506411578047,0.2449630071121024,0.1460876340457023,8.5,2,185.154,183.8817695637724,181.31,182.10341120824296,178.536,180.1285294553993,178.718,180.34405776831403,184.53245,184.7706747026296,192.350625,197.2728807798786
2002-12-10,VNINDEX,184.75,184.75,184.75,168.02487171042236,74300.0,False,0.0061540137239952,0.0383880395683453,-0.5650638573362368,2,0.0,0.0210526315789473,0.5519455770420243,0.3327148567564972,0.219230720285527,8.5,2,185.392,184.1711797091816,182.135,182.5846091703806,179.01000000000002,180.56866950726604,178.7536,180.51683981661543,184.41145,184.7702653025775,192.33327500000004,197.14827500097437
2002-12-11,VNINDEX,184.34,184.34,184.34,168.25974013607294,102900.0,False,-0.0022192151556156,0.0378920105849895,-0.5792476946955172,-1,0.0,0.0,0.3967510193378218,0.2660791139186724,0.1306719054191494,8.5,2,184.818,184.2274531394544,182.925,182.9037711394023,179.44549999999998,180.92784383990733,178.7836,180.66676766694425,184.28065,184.761745197576,192.326275,197.0208294785766
2002-12-12,VNINDEX,183.69,183.69,183.69,167.30446386456677,68400.0,False,-0.0035260930888575,0.0342323067394854,-0.5939610296311851,-1,0.0,0.0,0.2570759174040397,0.2027751582227387,0.0543007591813008,8.5,2,184.19,184.0483020929696,183.569,183.04672184132917,179.85899999999998,181.1909063313448,178.78940000000003,180.78532579765232,184.17265,184.74052252039627,192.328725,196.888184409138
2002-12-13,VNINDEX,184.15,184.15,184.15,167.9746870548104,46000.0,False,0.0025042190647286,0.0383422610656893,-0.6053956757451733,1,0.0,0.0105263157894736,0.3313683256636357,0.2426364003116018,0.0887319253520338,8.5,2,184.11,184.0822013953131,184.197,183.2473178701784,180.278,181.47272477597855,178.8226,180.9172738055875,184.05625,184.7288290051409,192.34347500000004,196.7614363055645
2002-12-16,VNINDEX,184.74,184.74,184.74,169.3506213146511,76700.0,False,0.0032039098560956,0.0462706008948292,-0.5785367189104099,1,0.0,0.0105263157894736,0.3982314930972721,0.2805045802960217,0.1177269128012504,8.5,2,184.334,184.3014675968754,184.744,183.51871462105504,180.7285,181.783893844933,178.8832,181.06718463674096,183.95205,184.72905021295992,192.363525,196.6418200239171
2002-12-17,VNINDEX,185.37,185.37,185.37,169.47094475986566,138200.0,False,0.0034101981162715,0.0591360987315734,-0.58306342780027,1,0.0,0.0105263157894736,0.4584083437875449,0.3164793512812206,0.1419289925063243,8.5,2,184.45800000000003,184.6576450645836,184.925,183.8553119626814,181.22,182.1254277644632,178.99020000000002,181.23592249412368,183.83635,184.7417422879508,192.375775,196.5296626107438
2002-12-18,VNINDEX,185.96,185.96,185.96,170.2600779695331,140300.0,False,0.0031828235421049,0.0636010066346373,-0.5875529531794087,1,0.0,0.0105263157894736,0.5125675094087905,0.3506553837171595,0.1619121256916309,8.5,2,184.782,185.0917633763891,184.8,184.2379825149212,181.714,182.49062512022863,179.1324,181.4211804355306,183.72025,184.7658662030409,192.377275,196.4244918384976
2002-12-19,VNINDEX,186.18,186.18,186.18,170.80792948963528,128900.0,False,0.0011830501183049,0.0662008933684572,-0.5845309292153887,0,1.0,0.0105263157894736,0.4613107584679114,0.3331226145313015,0.1281881439366098,3.81,2,185.28,185.4545089175928,184.735,184.5910766031173,182.1995,182.84199415639733,179.274,181.60780081060784,183.61085,184.79386885248564,192.363325,196.3225565963235
2002-12-20,VNINDEX,184.94,184.94,184.94,171.04240711195476,115700.0,False,-0.0066602212912235,0.0575251601097894,-0.584749758627658,-2,0.0,0.0,0.2151796826211202,0.2164664838047364,-0.0012868011836162,3.81,2,185.438,185.28300594506183,184.774,184.65451722073232,182.6845,183.0418042367405,179.38620000000003,181.7384752886232,183.50965,184.79676253857505,192.326075,196.20929732670837
2002-12-23,VNINDEX,184.23,184.23,184.23,171.08882800081972,73400.0,False,-0.0038390829458203,0.0516011187853187,-0.5639113762249681,-1,0.0,0.0,0.0936617143590082,0.1556431596144996,-0.0619814452554914,3.81,2,185.336,184.9320039633746,184.835,184.57733227150823,183.0725,183.15496573800328,179.46880000000002,181.83618214004977,183.41525,184.7855395180092,192.29572500000003,196.09010033838288
2002-12-24,VNINDEX,184.18,184.18,184.18,171.73819945330675,92500.0,False,-0.000271399880584,0.0508358532549779,-0.5497316921121148,1,0.0,0.0105263157894736,0.1842955429231074,0.1978610016337746,-0.0135654587106672,3.81,2,185.098,184.68133597558307,184.778,184.50509004032492,183.4565,183.2525880486696,179.5398,181.92809656593016,183.31365,184.7735486364644,192.281325,195.9715918773045
2002-12-25,VNINDEX,184.14,184.14,184.14,171.8058328881609,92900.0,False,-0.0002171788467804,0.0484541365370381,-0.5345651239794758,1,0.0,0.0105263157894736,0.2658659886307967,0.2379679515520859,0.0278980370787107,3.81,2,184.734,184.50089065038875,184.758,184.43871003299316,183.8415,183.33710347260583,179.62,182.01483787707016,183.21445000000003,184.76100311891065,192.256775,195.85386459494325
2002-12-26,VNINDEX,183.78,183.78,183.78,172.91296956745288,90400.0,False,-0.0019550342130986,0.0476570516474748,-0.521025814774756,2,0.0,0.0210526315789473,0.4392793897677171,0.3260695539744817,0.1132098357932354,3.81,2,184.254,184.26059376692584,184.767,184.3189445724489,184.168,183.3792840942625,179.7024,182.08405992110664,183.11835,184.74157731457575,192.229375,195.73372663877467
2002-12-27,VNINDEX,183.05,183.05,183.05,174.31784707514512,50700.0,False,-0.0039721406028947,0.0414177618478692,-0.5076124381321282,1,0.0,0.0105263157894736,0.4953514507909453,0.3597660762757576,0.1355853745151877,3.81,2,183.876,183.8570625112839,184.657,184.0882273774582,184.427,183.34792370433271,179.79059999999998,182.1219399242005,183.02395,184.70808073408912,192.20627500000003,195.60752040356297
2002-12-30,VNINDEX,182.65,182.65,182.65,175.54137453407245,54700.0,False,-0.0021851953018301,0.0393785921584248,-0.4791696370013402,-2,0.0,0.0,0.2458163057118508,0.2417777724619696,0.0040385332498811,3.81,2,183.56,183.45470834085597,184.448,183.8267314906476,184.596,183.28145478011052,179.87039999999996,182.1426481624672,182.93515,184.6673266601468,192.175975,195.47858985228373
2002-12-31,VNINDEX,183.33,183.33,183.33,183.33,65900.0,False,0.0037229674240351,0.0443773498917627,-0.4937872763419483,0,1.0,0.0105263157894736,0.2212346751406657,0.2296888838388711,-0.0084542086982054,42.66666666666666,2,183.39,183.413138893904,184.244,183.7364166741662,184.5845,183.28607813438572,179.9492,182.18921097962533,182.87065,184.64084494410423,192.132775,195.35770836121625
2003-01-01,VNINDEX,183.37,183.37,183.37,183.37,48100.0,False,0.0002181857851959,0.0414016356201725,-0.5092203516848219,-1,0.0,0.0,0.0991112076265991,0.1682044396469276,-0.0690932320203284,42.66666666666666,2,183.236,183.39875926260265,183.985,183.66979546068143,184.3925,183.29407069301567,180.03459999999998,182.23551643140476,182.81705,184.61567969768635,192.074075,195.23842768100516
2003-01-02,VNINDEX,183.41,183.41,183.41,183.41,30300.0,False,0.0002181381905437,0.0393267977559925,-0.522251598702804,-1,0.0,0.0,-0.0107999131360607,0.1097942176645812,-0.1205941308006419,42.66666666666666,2,183.162,183.40250617506845,183.70800000000003,183.6225599223757,184.2215,183.30511157939517,180.12400000000002,182.28157461056531,182.75565000000003,184.5918048521876,192.001675,195.1207318831842
2003-01-03,VNINDEX,182.39,182.39,182.39,183.49543754575097,48100.0,False,-0.005561310724606,0.04080118694362,-0.5372926074382263,-1,0.0,0.0,-0.1097199218224546,0.0543045067813521,-0.1640244286038068,42.66666666666666,2,183.03,183.06500411671232,183.453,183.3984581183074,184.1135,183.2179580956432,180.1956,182.2858265866216,182.66285,184.54820475610467,191.912875,194.99405793409775
2003-01-06,VNINDEX,181.76,181.76,181.76,182.99944435200047,52400.0,False,-0.0034541367399528,0.0299767665892218,-0.5065428680023891,-1,0.0,0.0,-0.1987479296402092,0.0015892814422845,-0.2003372110824937,42.66666666666666,2,182.852,182.6300027444749,183.206,183.1005566422515,184.0205,183.0791049436772,180.2548,182.26520593616587,182.55375,184.49299278073624,191.805975,194.86237576559927
2003-01-07,VNINDEX,180.63,180.63,180.63,184.58747822852322,67400.0,False,-0.0062169894366197,0.023399433427762,-0.4930751420753525,-1,0.0,0.0,-0.2788731366761883,-0.0484901826298297,-0.2303829540463585,42.66666666666666,1,182.312,181.96333516298327,182.851,182.65136452547847,183.8145,182.8458568538032,180.30900000000003,182.20108021317895,182.45045,184.416497874187,191.693025,194.7207600863396
2003-01-08,VNINDEX,179.79,179.79,179.79,184.8052662862129,42500.0,False,-0.0046503903006145,0.0189866243482204,-0.4778252156486887,0,0.0,0.0,-0.2509858230085695,-0.0460656734983382,-0.2049201495102312,42.66666666666666,1,181.596,181.23889010865557,182.416,182.13111642993687,183.587,182.55482286772667,180.3526,182.1065280479563,182.33935,184.32488405489616,191.581175,194.57219530936115
2003-01-09,VNINDEX,178.93,178.93,178.93,184.56273969003678,47400.0,False,-0.0047833583625339,0.009478138222849,-0.4627856006244933,-2,0.0,0.0,-0.4258872407077125,-0.1437623898234213,-0.2821248508842912,42.66666666666666,1,180.7,180.46926007243704,181.931,181.54909526085748,183.349,182.20960164222888,180.379,181.98195832058548,182.21915,184.2180546676705,191.468925,194.4165515749397
2003-01-10,VNINDEX,178.67,178.67,178.67,186.9852101889999,41500.0,False,-0.0014530822109205,0.0044976668353291,-0.4448311220209427,-1,0.0,0.0,-0.4832985166369413,-0.1865742703322502,-0.2967242463046911,42.66666666666666,1,179.956,179.86950671495805,181.493,181.025623395247,183.075,181.87249672392136,180.4054,181.85207760213115,182.10375,184.10819219900375,191.36842500000003,194.2598694697164
2003-01-13,VNINDEX,178.03,178.03,178.03,186.2285965229374,69900.0,False,-0.0035820227234565,-0.0069169409270932,-0.4109842845326716,-2,0.0,0.0,-0.6349686649732472,-0.2772455568156378,-0.3577231081576094,42.66666666666666,1,179.20999999999998,179.25633780997205,181.031,180.4809645961112,182.7395,181.50654465497647,180.4346,181.70219220596917,181.98435,183.9878319574393,191.265975,194.09837823121177
2003-01-14,VNINDEX,177.31,177.31,177.31,185.47156970780352,37700.0,False,-0.0040442622029994,-0.0340488123774243,-0.4309965823211334,0,0.0,0.0,-0.5714717984759226,-0.2633832789748558,-0.3080885195010667,42.66666666666666,1,178.546,178.60755853998137,180.429,179.90442557863642,182.3365,181.10687373545488,180.4804,181.5299493743625,181.86425,183.8555976612524,191.150125,193.9313296915977
2003-01-15,VNINDEX,176.43,176.43,176.43,184.0845783265237,62700.0,False,-0.0049630590491229,-0.0575823941028791,-0.4503395850208735,-1,0.0,0.0,-0.6143246186283303,-0.300214115026113,-0.3141105036022172,42.66666666666666,1,177.874,177.88170569332092,179.735,179.27271183706614,181.86,180.66145718922107,180.5122,181.3299513596816,181.72315,183.7085561234058,191.028025,193.7571871076017
2003-01-16,VNINDEX,173.11,173.11,173.11,180.62053706345023,104600.0,False,-0.0188176613954542,-0.0734357437242413,-0.4424888488108082,-2,0.0,0.0,-0.7528921567654974,-0.3852034092748074,-0.3676887474906899,42.66666666666666,0,176.71,176.29113712888062,178.70499999999998,178.15221877578136,181.2065,179.94227079024765,180.482,181.0076003259686,181.54145,183.49868372492253,190.891775,193.5517424597649
2003-01-17,VNINDEX,173.05,173.05,173.05,178.9974313570882,62700.0,False,-0.0003466004274739,-0.062313736114874,-0.4232243442322433,-1,0.0,0.0,-0.7776029410889477,-0.415943238811067,-0.3616597022778806,42.66666666666666,0,175.586,175.21075808592042,177.77100000000002,177.2245426347302,180.612,179.2858640483193,180.4454,180.6955375680875,181.35535,183.29177909670625,190.758575,193.34774502235436
2003-01-20,VNINDEX,171.4,171.4,171.4,178.73733337378275,65500.0,False,-0.0095348165270153,-0.0665504846966561,-0.387091006615412,-2,0.0,0.0,-0.8998426469800529,-0.4951460768705137,-0.4046965701095392,42.66666666666666,0,174.26000000000002,173.94050539061362,176.735,176.16553488296103,179.9705,178.5348293770508,180.3696,180.3310066830645,181.1539,183.05629832251404,190.613575,193.12935949974383
2003-01-21,VNINDEX,171.36,171.36,171.36,178.4227657332094,71300.0,False,-0.0002333722287047,-0.0724763193504735,-0.3665064695009241,-1,0.0,0.0,-0.9098583822820476,-0.520388773026988,-0.3894696092550596,42.66666666666666,0,173.07,173.08033692707576,175.808,175.29180126787722,179.3295,177.85151229352215,180.2914,179.97920249941487,180.9532,182.82468845474148,190.478175,192.91274895745784
2003-01-22,VNINDEX,170.55,170.55,170.55,178.2648811237559,92700.0,False,-0.0047268907563025,-0.0748074210697623,-0.3474268222689879,-1,0.0,0.0,-0.9188725440538428,-0.5443693343756386,-0.3745032096782043,42.66666666666666,0,171.894,172.2368912847172,174.884,174.4296555828086,178.65,177.15613017032956,180.1898,179.609429852379,180.75280000000004,182.58162531702385,190.345325,192.6902340424583
2003-01-23,VNINDEX,172.03,172.03,172.03,178.13889887561194,62200.0,False,0.0086778070946935,-0.0634765093363819,-0.3613735498839907,2,0.0,0.0210526315789473,-0.6269852896484587,-0.4171508676568567,-0.2098344219916019,42.66666666666666,0,171.67800000000005,172.1679275231448,174.19400000000002,173.99335456775248,178.0625,176.66792729696485,180.122,179.31219730914847,180.5677,182.3726822414392,190.208925,192.4846595743741
2003-01-24,VNINDEX,172.66,172.66,172.66,178.2325452937355,66800.0,False,0.0036621519502411,-0.0623947868585392,-0.3775775054073539,0,1.0,0.0105263157894736,-0.5642867606836128,-0.3962933242740138,-0.1679934364095989,0.0293040293040293,0,171.60000000000002,172.33195168209653,173.59300000000002,173.75092646452475,177.543,176.28621993534915,180.0598,179.0513268264368,180.3898,182.18035190002453,190.065075,192.2873992801017
2003-01-27,VNINDEX,172.3,172.3,172.3,180.34768702370118,96300.0,False,-0.0020850225877445,-0.0673378802641549,-0.3927610634023707,-1,0.0,0.0,-0.6078580846152516,-0.4264786580603131,-0.1813794265549384,0.0293040293040293,0,171.78,172.3213011213977,173.02000000000004,173.48712165279298,177.0255,175.90657994150638,179.9912,178.78656891167455,180.2107,181.9847013673508,189.920875,192.0885196852749
2003-01-28,VNINDEX,172.38,172.38,172.38,178.47244149752407,106000.0,False,0.0004643064422518,-0.0700760640880402,-0.4057637947280123,1,0.0,0.0105263157894736,-0.4470722761537264,-0.3551547251572975,-0.0919175509964289,0.0293040293040293,0,171.98399999999998,172.34086741426515,172.527,173.2858268068306,176.478,175.57071518517245,179.92800000000005,178.5353309151383,180.0359,181.79450926106665,189.768725,191.8924150117896
2003-01-29,VNINDEX,172.22,172.22,172.22,178.51137315297427,102755.55555555556,False,-0.000928181923657,-0.0738868573886858,-0.419019667375097,-1,0.0,0.0,-0.5023650485383538,-0.3873969888994326,-0.1149680596389212,0.0293040293040293,0,172.318,172.3005782761768,172.10600000000002,173.09204011467958,175.9205,175.2515994532513,179.8508,178.28767087925053,179.86410000000004,181.60491501827323,189.601575,191.6966695887867
2003-01-30,VNINDEX,172.06,172.06,172.06,178.1504837343257,99511.11111111112,False,-0.0009290442457321,-0.0758405843807068,-0.4304440656085007,-1,0.0,0.0,-0.5521285436845185,-0.4180271394544609,-0.1341014042300575,0.0293040293040293,0,172.32399999999998,172.2203855174512,172.001,172.90439645746508,175.353,174.94763760056068,179.7626,178.04344849182894,179.6933,181.4159068000896,189.426575,191.5012798416346
2003-01-31,VNINDEX,171.9,171.9,171.9,177.26631236392242,96266.66666666669,False,-0.000929908171568,-0.070509354385206,-0.4414478814660774,-1,0.0,0.0,-0.5969156893160666,-0.4471257824817379,-0.1497899068343287,0.0293040293040293,0,172.172,172.11359034496746,171.88600000000002,172.72177891974414,174.8285,174.65738640050728,179.69580000000002,177.80252894312977,179.5251,181.227473002068,189.243675,191.3062422312701
2003-02-03,VNINDEX,171.74,171.74,171.74,176.28944624579808,93022.22222222222,False,-0.0009307737056427,-0.0677956901698961,-0.4006630605478973,-1,0.0,0.0,-0.63722412038446,-0.4747694933576509,-0.162454627026809,0.0293040293040293,0,172.06,171.98906022997832,171.92000000000002,172.54327366160882,174.3275,174.37954007664945,179.60120000000003,177.56478271006588,179.3559,181.03960224955185,189.058675,191.11155325384453
2003-02-04,VNINDEX,171.57999999999998,171.57999999999998,171.57999999999998,176.7649012711946,89777.77777777778,False,-0.0009316408524515,-0.068411336735802,-0.3992612432820406,-1,0.0,0.0,-0.673501708346014,-0.5010310186897684,-0.1724706896562455,0.0293040293040293,0,171.9,171.85270681998554,171.942,172.36813299586174,173.875,174.11291721220664,179.50280000000004,177.33008534888685,179.203,180.85228339312505,188.871575,190.91720944037343
2003-02-05,VNINDEX,171.42,171.42,171.42,176.27883829794655,86533.33333333334,False,-0.0009325096165053,-0.0690778755294884,-0.397850217788394,-1,0.0,0.0,-0.7061515375114126,-0.5259794677552799,-0.1801720697561326,0.0293040293040293,0,171.74,171.7084712133237,172.029,172.1957451784323,173.4565,173.8564489062822,179.40240000000003,177.09831729598932,179.0672,180.6655055041523,188.68237500000004,190.72320735638965
2003-02-06,VNINDEX,171.26,171.26,171.26,175.04174906954972,83288.88888888889,False,-0.0009333800023334,-0.0681249319838938,-0.3876135307158693,-1,0.0,0.0,-0.7355363837602713,-0.5496804943675159,-0.1858558893927554,0.0293040293040293,0,171.58,171.55898080888247,171.952,172.0256096914446,173.073,173.60916805806482,179.28260000000003,176.86936367653877,178.93290000000002,180.47925787040668,188.491075,190.52954360159973
2003-02-07,VNINDEX,171.1,171.1,171.1,174.81168828349527,80044.44444444444,False,-0.0009342520144809,-0.0652827096421743,-0.3770026216137488,-1,0.0,0.0,-0.7619827453842442,-0.5721964696491401,-0.1897862757351041,0.0293040293040293,0,171.42,171.40598720592166,171.796,171.85731702027283,172.6945,173.37019967158247,179.14719999999997,176.6431141205961,178.80559999999997,180.2935299917848,188.28182500000003,190.336214809544
2003-02-10,VNINDEX,170.94,170.94,170.94,173.94408755206743,76800.0,False,-0.0009351256575101,-0.0641116890227211,-0.3575857792476229,-1,0.0,0.0,-0.7857844708458197,-0.5935866461666831,-0.1921978246791366,0.0293040293040293,0,171.26,171.2506581372811,171.66,171.69053210749595,172.33999999999995,173.1387520838127,178.9806,176.4194625864551,178.69170000000005,180.10831157610585,188.065375,190.14321764726
2003-02-11,VNINDEX,167.59,167.59,167.59,173.91963316045323,141600.0,False,-0.0195975195975195,-0.0858561064746632,-0.3786749712675639,-2,0.0,0.0,-0.9072060237612378,-0.6639073138583489,-0.2432987099028889,0.0293040293040293,0,170.462,170.03043875818742,171.18099999999998,170.94498081522394,171.85399999999998,172.61029950440198,178.66119999999998,176.07320915169214,178.56830000000002,179.86042421816313,187.851175,189.91880752141665
2003-02-12,VNINDEX,163.91,163.91,163.91,172.2198991841038,192800.0,False,-0.0219583507369175,-0.1061242296995147,-0.4004097011376523,-2,0.0,0.0,-1.016485421385114,-0.7307119481654314,-0.2857734732196826,0.0293040293040293,0,168.95999999999998,167.99029250545829,170.35,169.66589339427412,171.228,171.7816995516018,178.1952,175.59622055750816,178.3908,179.54457423364505,187.635475,189.66001341672597
2003-02-13,VNINDEX,167.07,167.07,167.07,170.79848065357655,97900.0,False,0.0192788725520103,-0.0890900169020227,-0.3873487348734873,1,0.0,0.0105263157894736,-0.8148368792466026,-0.6441763507571597,-0.1706605284894429,0.0293040293040293,0,168.122,167.6835283369722,169.851,169.19391277713336,170.926,171.33296626097305,177.8,175.26185896701767,178.22480000000004,179.29755296169168,187.426575,189.4352371638232
2003-02-14,VNINDEX,168.73,168.73,168.73,169.9538797085777,85400.0,False,0.0099359549889268,-0.0748944569329458,-0.3797375289490129,2,0.0,0.0210526315789473,-0.5333531913219425,-0.5119675332193018,-0.0213856581026407,0.0293040293040293,0,167.648,168.03235222464815,169.534,169.10956499947275,170.70999999999998,171.08506471230896,177.4836,175.00570763497777,178.0859,179.08829448720277,187.210825,189.22921490348668
2003-02-17,VNINDEX,168.49,168.49,168.49,169.48759970693848,70700.0,False,-0.0014223908018726,-0.0730083626760562,-0.3513378248315688,-1,0.0,0.0,-0.5800178721897482,-0.5363691565583367,-0.0436487156314114,0.0293040293040293,0,167.158,168.18490148309877,169.209,168.99691681775042,170.5645,170.83791569208904,177.181,174.75018968850804,177.9495,178.87842726963436,187.005175,189.0228545561883
2003-02-18,VNINDEX,167.23,167.23,167.23,169.50986701295005,70800.0,False,-0.0074781886165352,-0.0741847976526601,-0.3435138477241055,0,1.0,0.0105263157894736,-0.5220160849707735,-0.5095506987304199,-0.0124653862403535,9.35,0,167.086,167.8666009887325,168.774,168.67565921452305,170.358,170.49430467379486,176.8306,174.4552802889587,177.7921,178.64776534350298,186.791925,188.8060102322461
2003-02-19,VNINDEX,166.31,166.31,166.31,169.35179743186794,64600.0,False,-0.0055014052502541,-0.0749763613104176,-0.3340140957872817,-2,0.0,0.0,-0.6698144764736962,-0.584073163793899,-0.0857413126797972,9.35,0,167.56599999999997,167.34773399248834,168.26299999999998,168.24553935733704,170.14600000000002,170.09579946676678,176.47,174.13585753252897,177.6268,178.4034531584831,186.574375,188.5821693344128
2003-02-20,VNINDEX,165.99,165.99,165.99,169.5424820735928,83200.0,False,-0.0019241176116889,-0.072318783881965,-0.3282204864624225,0,1.0,0.0105263157894736,-0.6028330288263266,-0.554869505604204,-0.0479635232221226,7.833333333333334,0,167.35,166.89515599499225,167.736,167.83544129236665,169.844,169.70477094612232,176.116,173.81641213909646,177.4527,178.15764220484976,186.358925,188.3573716295928
2003-02-21,VNINDEX,164.62,164.62,164.62,169.72132435426113,92000.0,False,-0.008253509247545,-0.0786365926008841,-0.3265973983473779,-2,0.0,0.0,-0.742549725943694,-0.6271260303239937,-0.1154236956197002,7.833333333333334,0,166.528,166.13677066332818,167.08800000000002,167.25081560284545,169.44199999999998,169.22050704649163,175.7254,173.45576852579856,177.274,177.88957008198145,186.133075,188.12117887705952
2003-02-24,VNINDEX,165.48,165.48,165.48,169.03140027152023,79600.0,False,0.0052241525938523,-0.0704937370106162,-0.2775691958438837,1,0.0,0.0105263157894736,-0.5682947533493246,-0.545769728807794,-0.0225250245415306,7.833333333333334,0,165.926,165.91784710888547,166.542,166.92884912960082,169.101,168.86426828015908,175.3402,173.14299328949275,177.11169999999998,177.6438360209521,185.919775,187.89589351509875
2003-02-25,VNINDEX,165.29,165.29,165.29,168.67854174806257,70600.0,False,-0.001148175006043,-0.0677908747391574,-0.254358858689523,-1,0.0,0.0,-0.6114652780143921,-0.5684812423674043,-0.0429840356469878,7.833333333333334,0,165.53799999999998,165.708564739257,166.312,166.6308765605825,168.7465,168.52386177728678,174.9386,172.83503276833616,176.9644,177.39920560469562,185.701575,187.6709592512669
2003-02-26,VNINDEX,164.71,164.71,164.71,167.63963577739568,44500.0,False,-0.0035089842095709,-0.0664286119140735,-0.2313687059592141,0,1.0,0.0105263157894736,-0.550318750212953,-0.540057180249034,-0.0102615699639189,10.0,0,165.21800000000002,165.37570982617137,166.392,166.2816262768402,168.371,168.1606368461166,174.5136,172.51640403232298,176.82299999999998,177.14793420658285,185.476825,187.44249199503545
2003-02-27,VNINDEX,164.69,164.69,164.69,167.55158975020169,43400.0,False,-0.0001214255357901,-0.0486395933221651,-0.2108957619606623,1,1.0,0.0105263157894736,-0.3952868751916576,-0.4630543212365823,0.0677674460449247,10.0,0,164.958,165.14713988411424,166.154,165.99223968105105,168.0025,167.8301000036293,174.0838,172.20948622713385,176.6789,176.90124244011585,185.255625,187.21609903986095
2003-02-28,VNINDEX,164.61,164.61,164.61,167.68397183322793,80200.0,False,-0.0004857611269657,-0.048772031204854,-0.189592359196534,-1,0.0,0.0,-0.4557581876724919,-0.4899016051747532,0.0341434175022613,10.0,0,164.956,164.96809325607617,165.74200000000002,165.7409233754054,167.638,167.5234238128075,173.67719999999997,171.91146715940312,176.53169999999997,176.65785150070764,185.038475,186.99116273100665
2003-03-03,VNINDEX,165.58,165.58,165.58,167.21938936594321,70900.0,False,0.0058927161168822,-0.033955659276546,-0.2373099953938277,0,0.0,0.0,-0.4101823689052427,-0.4654065249160155,0.0552241560107728,10.0,0,164.976,165.17206217071745,165.451,165.71166457987715,167.32999999999998,167.33833583063532,173.3042,171.66317432962262,176.3865,176.43848810465403,184.834875,186.77811633567327
2003-03-04,VNINDEX,164.91,164.91,164.91,166.87797750867193,66800.0,False,-0.0040463824133349,-0.037640056022409,-0.2474673724559641,0,0.0,0.0,-0.3691641320147184,-0.4421361986702147,0.0729720666554963,10.0,0,164.9,165.08470811381164,165.219,165.56590738353583,166.9965,167.1070657515272,172.9188,171.39834396375508,176.2293,176.21020121149257,184.634325,186.5605231383034
2003-03-05,VNINDEX,164.34,164.34,164.34,166.09087349126523,90300.0,False,-0.0034564307804256,-0.0364116094986808,-0.2569852608734967,-1,0.0,0.0,-0.4322477188132466,-0.4700293887367039,0.0377816699234573,10.0,0,164.826,164.83647207587444,165.022,165.34301513198383,166.64249999999998,166.84353567995316,172.52280000000002,171.12154616125488,176.07139999999998,175.97514772215607,184.437775,186.339423405584
2003-03-06,VNINDEX,164.28,164.28,164.28,166.39875326170133,67800.0,False,-0.0003650967506388,-0.0450502819275707,-0.2640609250755963,0,1.0,0.0105263157894736,-0.3890229469319219,-0.4465279192998687,0.0575049723679467,4.615384615384615,0,164.744,164.6509813839163,164.851,165.14973965344132,166.29350000000002,166.59938942471953,172.13279999999995,170.85325023336253,175.9176,175.743560638549,184.240325,186.11992665527964
