Ticker	DTYYYYMMDD	Open	High	Low	Close	Volume
HNX:VN301!	20190513	876.4	878.9	876.1	877.3	41338.0
HNX:VN301!	20190514	875.9	883.0	874.5	883.0	43050.0
HNX:VN301!	20190515	883.9	893.0	883.6	892.1	38094.0
HNX:VN301!	20190516	893.5	896.0	890.0	890.0	33074.0
HNX:VN301!	20190517	893.7	895.0	891.2	892.6	66549.0
HNX:VN301!	20190520	893.8	909.5	893.5	908.9	98830.0
HNX:VN301!	20190521	912.0	914.2	906.6	910.6	102021.0
HNX:VN301!	20190522	911.7	912.8	906.3	908.2	90296.0
HNX:VN301!	20190523	905.8	908.6	903.7	907.9	82873.0
HNX:VN301!	20190524	908.0	912.0	899.8	901.0	97833.0
HNX:VN301!	20190527	898.2	903.8	898.0	902.4	80407.0
HNX:VN301!	20190528	903.0	905.7	896.6	903.0	93218.0
HNX:VN301!	20190529	901.6	904.0	898.0	898.0	92325.0
HNX:VN301!	20190530	898.0	900.2	896.8	898.9	72448.0
HNX:VN301!	20190531	897.5	898.0	878.0	878.0	97234.0
HNX:VN301!	20190603	875.0	875.3	855.2	859.0	101224.0
HNX:VN301!	20190604	861.9	866.3	856.1	865.0	121426.0
HNX:VN301!	20190605	872.1	872.7	864.5	866.4	99414.0
HNX:VN301!	20190606	866.8	866.8	853.6	866.5	136732.0
HNX:VN301!	20190607	868.2	874.8	867.0	874.8	86821.0
HNX:VN301!	20190610	878.1	883.3	875.0	878.5	96942.0
HNX:VN301!	20190611	877.1	880.9	875.7	877.0	87100.0
HNX:VN301!	20190612	875.0	876.2	868.7	868.7	95576.0
HNX:VN301!	20190613	865.6	865.8	858.0	865.0	125696.0
HNX:VN301!	20190614	865.7	865.9	858.9	858.9	92807.0
HNX:VN301!	20190617	860.6	860.9	852.5	854.0	87715.0
HNX:VN301!	20190618	851.5	852.9	848.1	851.6	74663.0
HNX:VN301!	20190619	857.5	857.9	854.2	856.8	39628.0
HNX:VN301!	20190620	856.9	867.8	856.2	865.0	38661.0
HNX:VN301!	20190621	883.8	885.0	879.0	885.0	77707.0
HNX:VN301!	20190624	884.5	889.4	881.6	881.6	86004.0
HNX:VN301!	20190625	879.7	881.6	875.1	875.1	97557.0
HNX:VN301!	20190626	873.6	875.7	871.9	872.6	82131.0
HNX:VN301!	20190627	873.0	873.5	856.9	856.9	98489.0
HNX:VN301!	20190628	854.5	867.9	846.2	867.9	134483.0
HNX:VN301!	20190701	877.0	889.2	876.2	888.4	83943.0
HNX:VN301!	20190702	886.5	886.7	873.2	874.0	162600.0
HNX:VN301!	20190703	871.5	875.0	866.2	874.0	136789.0
HNX:VN301!	20190704	878.9	888.0	878.4	886.0	112697.0
HNX:VN301!	20190705	887.0	887.0	882.2	882.5	99465.0
HNX:VN301!	20190708	877.5	879.0	866.8	873.5	102246.0
HNX:VN301!	20190709	871.3	875.5	866.8	874.5	118718.0
HNX:VN301!	20190710	879.5	883.2	876.4	877.6	95626.0
HNX:VN301!	20190711	884.0	885.8	879.2	880.0	121912.0
HNX:VN301!	20190712	883.8	884.2	873.0	873.6	109775.0
HNX:VN301!	20190715	870.2	879.0	870.2	879.0	102320.0
HNX:VN301!	20190716	877.2	882.5	876.8	880.8	87075.0
HNX:VN301!	20190717	881.3	883.0	876.9	878.0	67671.0
HNX:VN301!	20190718	876.0	877.0	870.8	870.8	26981.0
HNX:VN301!	20190719	880.5	882.5	878.4	880.5	74222.0
HNX:VN301!	20190722	878.0	880.9	874.7	874.8	68774.0
HNX:VN301!	20190723	877.0	887.5	875.1	886.0	106424.0
HNX:VN301!	20190724	887.5	889.5	883.2	885.0	103712.0
HNX:VN301!	20190725	884.3	889.3	883.9	885.0	89546.0
HNX:VN301!	20190726	885.0	886.2	882.7	886.2	65647.0
HNX:VN301!	20190729	886.0	888.3	882.3	885.9	81725.0
HNX:VN301!	20190730	887.7	888.5	874.5	874.5	92544.0
HNX:VN301!	20190731	873.3	885.0	873.2	885.0	92561.0
HNX:VN301!	20190801	881.3	883.9	876.5	882.5	125727.0
HNX:VN301!	20190802	876.8	881.8	875.4	880.5	91989.0
HNX:VN301!	20190805	877.1	878.9	873.3	874.0	80808.0
HNX:VN301!	20190806	863.0	868.9	860.6	868.0	114874.0
HNX:VN301!	20190807	868.0	869.1	863.4	865.0	88394.0
HNX:VN301!	20190808	868.1	871.3	865.2	869.2	89059.0
HNX:VN301!	20190809	871.5	872.5	869.6	869.7	69862.0
HNX:VN301!	20190812	870.2	875.4	869.5	874.7	47781.0
HNX:VN301!	20190813	872.4	873.4	869.0	872.1	46468.0
HNX:VN301!	20190814	876.5	879.7	876.4	877.6	38827.0
HNX:VN301!	20190815	868.8	890.4	867.7	890.4	29669.0
HNX:VN301!	20190816	877.1	889.3	876.0	879.1	100304.0
HNX:VN301!	20190819	881.9	884.8	880.0	883.5	83239.0
HNX:VN301!	20190820	882.7	884.4	881.0	882.3	66158.0
HNX:VN301!	20190821	882.9	887.9	882.7	887.3	82587.0
HNX:VN301!	20190822	888.5	890.0	884.6	886.6	64602.0
HNX:VN301!	20190823	887.7	889.7	886.1	887.8	52534.0
HNX:VN301!	20190826	881.5	885.8	880.8	885.5	76157.0
HNX:VN301!	20190827	886.8	887.7	881.0	881.0	60271.0
HNX:VN301!	20190828	882.0	882.9	878.3	880.9	73645.0
HNX:VN301!	20190829	880.9	884.6	880.0	884.6	57345.0
HNX:VN301!	20190830	887.0	887.4	884.1	886.0	51742.0
HNX:VN301!	20190903	885.5	886.6	882.9	883.1	36193.0
HNX:VN301!	20190904	884.4	887.3	882.8	887.0	54121.0
HNX:VN301!	20190905	888.7	888.8	885.6	886.0	47696.0
HNX:VN301!	20190906	886.4	887.7	885.4	886.9	42575.0
HNX:VN301!	20190909	887.0	887.5	885.8	886.0	22299.0
HNX:VN301!	20190910	886.0	886.4	882.5	882.6	44570.0
HNX:VN301!	20190911	883.0	884.7	882.6	884.7	38377.0
HNX:VN301!	20190912	886.0	887.9	885.7	887.1	35880.0
HNX:VN301!	20190913	887.3	902.4	887.3	901.6	62852.0
HNX:VN301!	20190916	902.4	904.2	900.4	902.2	41296.0
HNX:VN301!	20190917	901.2	908.8	901.2	908.0	48471.0
HNX:VN301!	20190918	908.1	911.9	905.6	910.5	51253.0
HNX:VN301!	20190919	911.8	917.1	908.6	917.1	42939.0
HNX:VN301!	20190920	914.4	915.3	911.5	914.0	51552.0
HNX:VN301!	20190923	913.7	916.5	907.0	907.0	57886.0
HNX:VN301!	20190924	907.3	911.4	906.8	909.9	70421.0
HNX:VN301!	20190925	908.5	913.3	905.9	911.1	70160.0
HNX:VN301!	20190926	912.5	916.7	911.3	916.1	72656.0
HNX:VN301!	20190927	915.5	924.5	915.2	923.0	87144.0
HNX:VN301!	20190930	926.0	936.0	922.1	922.1	94594.0
HNX:VN301!	20191001	923.6	930.0	921.7	930.0	95532.0
HNX:VN301!	20191002	929.0	931.5	918.2	920.8	100075.0
HNX:VN301!	20191003	916.8	926.0	914.2	926.0	86857.0
HNX:VN301!	20191004	925.8	926.8	917.2	918.6	94539.0
HNX:VN301!	20191007	919.0	920.1	911.4	912.2	68447.0
HNX:VN301!	20191008	912.7	918.9	911.2	916.6	84929.0
HNX:VN301!	20191009	916.0	918.8	911.3	914.8	73897.0
HNX:VN301!	20191010	915.0	918.3	913.0	913.0	76849.0
HNX:VN301!	20191011	915.6	917.4	913.7	915.5	69772.0
HNX:VN301!	20191014	919.9	925.4	918.5	922.7	57511.0
HNX:VN301!	20191015	922.7	924.5	921.1	924.2	52361.0
HNX:VN301!	20191016	926.4	927.6	923.5	923.6	52186.0
HNX:VN301!	20191017	924.0	926.2	918.8	918.8	47138.0
HNX:VN301!	20191018	923.3	924.2	919.0	921.4	49030.0
HNX:VN301!	20191021	920.5	920.7	917.5	918.1	47353.0
HNX:VN301!	20191022	919.9	920.8	918.0	919.2	45364.0
HNX:VN301!	20191023	919.2	919.5	917.3	919.5	42755.0
HNX:VN301!	20191024	920.4	925.8	920.0	925.8	46732.0
HNX:VN301!	20191025	925.7	927.0	924.1	925.9	48835.0
HNX:VN301!	20191028	927.6	929.5	925.2	926.5	47232.0
HNX:VN301!	20191029	927.0	927.8	925.6	926.0	32620.0
HNX:VN301!	20191030	925.5	931.8	925.0	928.4	65856.0
HNX:VN301!	20191031	929.7	931.2	924.6	926.5	60370.0
HNX:VN301!	20191101	926.9	935.0	926.1	933.5	65676.0
HNX:VN301!	20191104	937.0	938.8	935.3	937.0	55674.0
HNX:VN301!	20191105	937.0	939.7	936.2	938.0	48988.0
HNX:VN301!	20191106	937.2	940.3	937.1	937.9	43372.0
HNX:VN301!	20191107	937.9	941.8	936.9	941.8	36326.0
HNX:VN301!	20191108	942.0	943.1	940.1	942.5	41631.0
HNX:VN301!	20191111	941.3	941.8	938.6	939.2	31339.0
HNX:VN301!	20191112	940.1	944.4	939.4	942.9	53717.0
HNX:VN301!	20191113	941.5	942.6	935.5	937.2	63492.0
HNX:VN301!	20191114	937.9	938.4	933.1	934.7	50119.0
HNX:VN301!	20191115	935.3	937.1	931.7	933.8	65798.0
HNX:VN301!	20191118	934.5	935.1	927.8	929.0	53604.0
HNX:VN301!	20191119	929.6	930.4	927.1	929.7	52256.0
HNX:VN301!	20191120	929.2	929.6	921.0	921.0	55407.0
HNX:VN301!	20191121	918.0	918.8	899.0	899.0	60441.0
HNX:VN301!	20191122	909.0	910.5	893.1	901.5	88463.0
HNX:VN301!	20191125	902.5	903.4	894.5	902.9	94785.0
HNX:VN301!	20191126	904.8	907.3	903.5	905.5	57442.0
HNX:VN301!	20191127	905.7	906.7	897.8	899.5	74963.0
HNX:VN301!	20191128	897.0	897.2	887.7	892.3	81160.0
HNX:VN301!	20191129	891.0	894.7	889.8	891.1	68240.0
HNX:VN301!	20191202	892.3	893.0	878.0	878.0	83446.0
HNX:VN301!	20191203	875.3	884.4	871.1	875.1	131387.0
HNX:VN301!	20191204	871.5	887.8	871.5	887.8	119092.0
HNX:VN301!	20191205	887.6	889.5	883.6	885.0	70075.0
HNX:VN301!	20191206	885.6	888.6	884.2	884.7	67658.0
HNX:VN301!	20191209	885.3	887.5	875.5	879.2	65351.0
HNX:VN301!	20191210	878.7	879.7	872.0	877.0	92670.0
HNX:VN301!	20191211	877.0	884.0	870.6	884.0	93878.0
HNX:VN301!	20191212	884.1	887.3	882.4	885.0	63920.0
HNX:VN301!	20191213	888.3	888.9	881.0	881.5	68484.0
HNX:VN301!	20191216	880.8	882.5	875.6	877.4	64690.0
HNX:VN301!	20191217	878.0	878.0	868.0	868.0	73442.0
HNX:VN301!	20191218	867.0	868.0	860.7	861.5	76760.0
HNX:VN301!	20191219	861.8	867.7	859.0	861.2	75009.0
HNX:VN301!	20191220	866.0	870.5	864.5	869.4	69556.0
HNX:VN301!	20191223	870.7	875.9	868.1	868.1	76689.0
HNX:VN301!	20191224	867.8	871.6	862.8	871.5	99011.0
HNX:VN301!	20191225	873.0	876.0	871.5	873.8	67487.0
HNX:VN301!	20191226	874.0	877.5	871.1	871.1	72415.0
HNX:VN301!	20191227	870.2	879.3	868.6	879.3	72451.0
HNX:VN301!	20191230	880.5	881.8	876.7	878.3	56581.0
HNX:VN301!	20191231	878.2	879.8	874.8	876.3	62291.0
HNX:VN301!	20200102	877.5	886.3	876.5	886.3	70480.0
HNX:VN301!	20200103	887.1	887.9	879.5	879.5	70389.0
HNX:VN301!	20200106	877.5	883.5	871.6	872.0	83770.0
HNX:VN301!	20200107	873.9	877.8	871.6	875.0	83997.0
HNX:VN301!	20200108	868.0	871.0	863.4	863.7	90489.0
HNX:VN301!	20200109	869.1	876.2	868.7	874.8	75461.0
HNX:VN301!	20200110	876.1	884.4	875.4	878.7	82465.0
HNX:VN301!	20200113	881.0	883.1	877.6	879.5	69842.0
HNX:VN301!	20200114	880.5	885.8	880.1	882.3	74369.0
HNX:VN301!	20200115	882.0	884.3	880.1	883.8	59791.0
HNX:VN301!	20200116	886.5	892.3	885.5	892.1	54457.0
HNX:VN301!	20200117	895.0	895.5	889.5	893.5	70607.0
HNX:VN301!	20200120	893.0	897.2	891.6	896.9	60257.0
HNX:VN301!	20200121	896.0	904.6	896.0	902.2	63328.0
HNX:VN301!	20200122	902.7	909.1	901.8	909.0	64281.0
HNX:VN301!	20200130	903.6	904.0	873.0	873.0	105632.0
HNX:VN301!	20200131	879.0	879.4	845.0	852.0	139324.0
HNX:VN301!	20200203	847.1	850.0	811.0	841.0	183620.0
HNX:VN301!	20200204	844.8	851.0	831.2	842.2	194912.0
HNX:VN301!	20200205	848.5	849.5	835.7	841.8	139923.0
HNX:VN301!	20200206	846.0	861.4	844.0	860.5	140367.0
HNX:VN301!	20200207	856.4	859.4	850.6	857.0	125635.0
HNX:VN301!	20200210	851.0	851.5	845.6	846.1	107072.0
HNX:VN301!	20200211	849.0	856.5	847.1	850.3	103659.0
HNX:VN301!	20200212	849.1	864.7	849.1	856.6	128526.0
HNX:VN301!	20200213	855.5	856.9	849.6	855.1	131133.0
HNX:VN301!	20200214	859.5	864.0	858.3	861.8	126261.0
HNX:VN301!	20200217	863.2	865.4	859.5	863.8	86306.0
HNX:VN301!	20200218	862.7	864.0	856.0	856.0	74707.0
HNX:VN301!	20200219	857.9	865.8	856.5	865.8	82723.0
HNX:VN301!	20200220	867.5	873.5	865.8	871.7	64539.0
HNX:VN301!	20200221	868.0	872.0	861.4	862.8	112375.0
HNX:VN301!	20200224	850.0	850.7	829.0	829.0	128478.0
HNX:VN301!	20200225	825.0	842.2	820.0	841.0	162837.0
HNX:VN301!	20200226	825.0	841.5	824.0	836.6	179965.0
HNX:VN301!	20200227	834.5	847.2	832.4	847.2	156792.0
HNX:VN301!	20200228	833.0	837.9	816.6	830.1	203810.0
HNX:VN301!	20200302	834.8	844.9	831.5	839.6	118761.0
HNX:VN301!	20200303	846.5	849.4	838.0	838.0	136611.0
HNX:VN301!	20200304	836.2	842.4	834.6	841.1	123322.0
HNX:VN301!	20200305	845.1	848.4	836.0	836.0	105182.0
HNX:VN301!	20200306	828.9	834.0	822.3	832.3	141416.0
HNX:VN301!	20200309	796.2	798.0	774.1	774.1	131999.0
HNX:VN301!	20200310	768.0	791.9	760.2	781.5	207615.0
HNX:VN301!	20200311	778.9	784.0	726.8	745.0	212493.0
HNX:VN301!	20200312	718.0	721.9	694.0	694.0	194113.0
HNX:VN301!	20200313	668.0	729.0	661.0	712.3	228204.0
HNX:VN301!	20200316	699.0	705.0	668.0	674.9	186102.0
HNX:VN301!	20200317	682.0	705.0	675.2	700.6	216320.0
HNX:VN301!	20200318	699.9	704.5	681.7	688.0	174759.0
HNX:VN301!	20200319	686.0	688.0	671.8	678.0	139677.0
HNX:VN301!	20200320	672.8	677.8	668.0	672.1	145359.0
HNX:VN301!	20200323	642.0	644.9	625.1	625.1	97093.0
HNX:VN301!	20200324	634.5	636.9	620.0	626.0	210798.0
HNX:VN301!	20200325	639.9	649.5	636.2	648.3	167871.0
HNX:VN301!	20200326	642.1	643.9	625.5	626.1	176064.0
HNX:VN301!	20200327	632.3	635.0	605.0	615.0	204113.0
HNX:VN301!	20200330	604.9	604.9	578.7	583.0	202159.0
HNX:VN301!	20200331	592.0	602.7	560.0	578.7	226261.0
HNX:VN301!	20200401	583.0	601.2	577.5	590.0	218566.0
HNX:VN301!	20200403	604.0	615.8	603.2	613.9	181611.0
HNX:VN301!	20200406	639.9	656.8	636.3	656.8	123780.0
HNX:VN301!	20200407	675.8	682.0	658.3	677.0	228037.0
HNX:VN301!	20200408	661.0	675.0	656.8	675.0	193063.0
HNX:VN301!	20200409	681.0	689.5	678.0	680.2	194931.0
HNX:VN301!	20200410	680.2	686.0	672.1	682.0	210246.0
HNX:VN301!	20200413	676.1	696.5	676.1	689.7	202584.0
HNX:VN301!	20200414	697.1	705.8	688.0	705.2	186742.0
HNX:VN301!	20200415	705.9	719.5	705.8	717.5	151019.0
HNX:VN301!	20200416	716.9	728.4	714.0	725.2	102626.0
HNX:VN301!	20200417	723.0	724.5	710.5	716.5	178181.0
HNX:VN301!	20200420	713.5	718.5	710.0	710.0	159470.0
HNX:VN301!	20200421	703.5	703.9	668.0	670.1	230517.0
HNX:VN301!	20200422	662.6	689.7	659.1	686.9	258419.0
HNX:VN301!	20200423	691.0	696.0	678.9	678.9	260194.0
HNX:VN301!	20200424	680.0	698.5	675.0	697.1	235828.0
HNX:VN301!	20200427	706.9	710.0	688.0	692.5	209723.0
HNX:VN301!	20200428	689.0	701.5	684.2	694.0	240653.0
HNX:VN301!	20200429	696.0	707.1	692.6	702.5	223231.0
HNX:VN301!	20200504	680.1	695.7	678.1	684.0	202008.0
HNX:VN301!	20200505	689.0	698.0	688.2	695.3	190570.0
HNX:VN301!	20200506	696.0	718.0	695.3	718.0	179060.0
HNX:VN301!	20200507	718.0	746.9	717.5	742.0	212402.0
HNX:VN301!	20200508	748.0	792.5	723.1	744.0	276292.0
HNX:VN301!	20200511	758.3	775.0	748.1	762.2	241815.0
HNX:VN301!	20200512	759.1	766.0	749.8	759.1	261592.0
HNX:VN301!	20200513	755.0	781.0	748.1	770.3	274565.0
HNX:VN301!	20200514	762.1	774.0	759.8	768.0	220617.0
HNX:VN301!	20200515	773.0	777.0	763.0	766.7	185787.0
HNX:VN301!	20200518	769.8	788.0	767.1	788.0	157405.0
HNX:VN301!	20200519	805.3	813.7	792.5	799.5	158811.0
HNX:VN301!	20200520	799.0	807.5	794.0	807.5	153550.0
HNX:VN301!	20200521	807.5	864.0	805.1	864.0	90311.0
HNX:VN301!	20200522	789.0	794.5	768.9	768.9	183398.0
HNX:VN301!	20200525	776.5	786.0	772.3	782.0	196856.0
HNX:VN301!	20200526	790.0	809.4	788.1	809.4	181518.0
HNX:VN301!	20200527	810.9	813.0	781.1	782.9	208309.0
HNX:VN301!	20200528	788.0	796.5	778.3	790.0	234116.0
HNX:VN301!	20200529	788.6	792.8	776.1	785.0	185260.0
HNX:VN301!	20200601	794.9	812.0	793.5	811.0	147528.0
HNX:VN301!	20200602	813.9	815.2	800.6	808.1	205836.0
HNX:VN301!	20200603	820.1	821.8	811.0	819.0	204025.0
HNX:VN301!	20200604	821.0	822.3	813.3	815.0	131414.0
HNX:VN301!	20200605	813.0	825.0	809.3	825.0	143854.0
HNX:VN301!	20200608	832.0	845.0	831.0	836.5	159338.0
HNX:VN301!	20200609	836.5	838.8	827.0	827.0	157697.0
HNX:VN301!	20200610	829.5	840.8	825.9	839.3	185721.0
HNX:VN301!	20200611	833.9	838.8	795.0	795.0	191947.0
HNX:VN301!	20200612	783.5	806.4	778.1	805.0	300905.0
HNX:VN301!	20200615	796.5	803.5	765.2	775.0	208388.0
HNX:VN301!	20200616	793.9	801.5	790.8	798.0	212214.0
HNX:VN301!	20200617	798.8	802.9	793.1	800.7	176293.0
HNX:VN301!	20200618	794.1	803.6	790.8	797.1	100844.0
HNX:VN301!	20200619	790.0	800.0	789.0	798.6	130018.0
HNX:VN301!	20200622	800.2	805.8	793.0	797.9	156049.0
HNX:VN301!	20200623	791.1	800.4	791.1	796.0	175272.0
HNX:VN301!	20200624	796.0	798.3	783.5	785.0	143297.0
HNX:VN301!	20200625	776.2	782.8	775.0	781.0	172194.0
HNX:VN301!	20200626	787.8	788.5	776.1	778.1	142205.0
HNX:VN301!	20200629	776.7	776.7	753.6	763.0	218029.0
HNX:VN301!	20200630	769.0	770.4	751.0	752.5	197428.0
HNX:VN301!	20200701	755.9	769.9	753.1	768.6	197988.0
HNX:VN301!	20200702	770.6	778.0	762.6	773.0	219722.0
HNX:VN301!	20200703	774.8	776.5	768.7	772.8	167568.0
HNX:VN301!	20200706	780.3	798.3	780.3	798.3	128165.0
HNX:VN301!	20200707	797.8	806.3	791.6	794.0	192970.0
HNX:VN301!	20200708	793.1	802.1	791.1	802.1	182464.0
HNX:VN301!	20200709	801.9	820.3	801.0	815.2	201766.0
HNX:VN301!	20200710	819.7	819.7	798.9	803.7	216441.0
HNX:VN301!	20200713	811.0	813.0	798.7	803.0	198350.0
HNX:VN301!	20200714	799.5	805.2	792.3	804.2	192988.0
HNX:VN301!	20200715	815.0	822.0	812.5	817.0	172911.0
HNX:VN301!	20200716	814.1	817.4	810.0	816.0	96189.0
HNX:VN301!	20200717	811.0	813.4	805.4	807.9	162893.0
HNX:VN301!	20200720	804.9	806.0	795.5	796.5	137102.0
HNX:VN301!	20200721	799.0	805.0	793.5	805.0	155450.0
HNX:VN301!	20200722	804.0	805.4	791.0	792.0	146210.0
HNX:VN301!	20200723	793.5	798.5	787.6	797.1	175591.0
HNX:VN301!	20200724	792.6	793.3	759.0	765.0	234252.0
HNX:VN301!	20200727	746.0	747.0	711.6	711.6	255235.0
HNX:VN301!	20200728	715.0	748.3	715.0	741.7	322020.0
HNX:VN301!	20200729	728.0	733.0	698.3	720.7	354161.0
HNX:VN301!	20200730	726.3	740.9	723.9	730.2	345555.0
HNX:VN301!	20200731	718.0	735.5	710.2	725.0	344925.0
HNX:VN301!	20200803	732.0	745.9	730.5	742.0	234799.0
HNX:VN301!	20200804	758.0	762.0	751.1	762.0	234993.0
HNX:VN301!	20200805	758.7	779.9	756.7	777.5	230438.0
HNX:VN301!	20200806	777.6	786.8	768.4	776.0	262783.0
HNX:VN301!	20200807	773.0	783.5	772.0	780.6	263978.0
HNX:VN301!	20200810	787.2	794.5	782.4	782.4	178671.0
HNX:VN301!	20200811	787.9	788.9	778.6	787.0	209054.0
HNX:VN301!	20200812	783.0	791.0	782.5	791.0	174045.0
HNX:VN301!	20200813	793.8	799.6	792.1	798.3	144356.0
HNX:VN301!	20200814	798.7	803.4	788.4	793.5	188374.0
HNX:VN301!	20200817	792.7	796.0	781.6	792.5	195848.0
HNX:VN301!	20200818	794.0	795.0	785.0	788.0	195165.0
HNX:VN301!	20200819	788.8	794.1	786.1	793.0	137310.0
HNX:VN301!	20200820	789.6	793.1	781.2	785.0	147705.0
HNX:VN301!	20200821	785.2	792.9	782.9	792.9	145073.0
HNX:VN301!	20200824	801.1	815.5	801.1	815.5	141150.0
HNX:VN301!	20200825	824.0	824.5	813.0	813.0	178048.0
HNX:VN301!	20200826	812.5	819.0	811.3	813.2	158386.0
HNX:VN301!	20200827	813.0	819.0	812.5	819.0	126461.0
HNX:VN301!	20200828	822.3	831.4	822.3	823.0	143347.0
HNX:VN301!	20200831	829.0	830.5	821.5	824.1	140217.0
HNX:VN301!	20200901	821.7	838.0	821.0	837.4	143785.0
HNX:VN301!	20200903	847.4	850.0	836.6	850.0	172267.0
HNX:VN301!	20200904	838.6	846.6	836.6	844.8	171193.0
HNX:VN301!	20200907	848.0	848.0	821.7	821.7	164502.0
HNX:VN301!	20200908	824.8	830.9	817.7	829.5	215574.0
HNX:VN301!	20200909	819.0	831.2	814.9	830.0	223531.0
HNX:VN301!	20200910	831.4	836.5	823.5	823.5	157280.0
HNX:VN301!	20200911	825.0	830.2	821.2	827.9	141856.0
HNX:VN301!	20200914	832.1	836.5	830.9	834.0	100334.0
HNX:VN301!	20200915	834.0	835.9	832.0	833.0	74780.0
HNX:VN301!	20200916	832.1	834.6	831.6	834.6	56137.0
HNX:VN301!	20200917	833.3	836.6	827.1	831.0	70142.0
HNX:VN301!	20200918	834.9	848.0	833.4	846.3	111328.0
HNX:VN301!	20200921	846.2	856.8	845.8	848.0	130603.0
HNX:VN301!	20200922	846.3	853.5	845.1	850.0	134879.0
HNX:VN301!	20200923	854.3	858.7	851.0	854.1	132366.0
HNX:VN301!	20200924	850.0	854.2	847.6	853.1	110306.0
HNX:VN301!	20200925	856.0	856.9	848.5	854.9	100626.0
HNX:VN301!	20200928	858.2	862.9	856.1	862.9	92142.0
HNX:VN301!	20200929	865.0	868.2	854.1	854.1	121353.0
HNX:VN301!	20200930	855.0	860.3	851.3	859.8	158810.0
HNX:VN301!	20201001	864.0	867.0	861.7	867.0	114067.0
HNX:VN301!	20201002	865.6	867.5	854.0	861.5	132045.0
HNX:VN301!	20201005	866.8	869.8	864.0	868.8	89923.0
HNX:VN301!	20201006	871.8	872.0	864.0	867.7	120138.0
HNX:VN301!	20201007	867.2	873.0	866.6	867.0	109263.0
HNX:VN301!	20201008	869.0	869.4	864.5	868.7	106731.0
HNX:VN301!	20201009	869.3	871.7	868.1	871.6	79669.0
HNX:VN301!	20201012	875.0	878.8	873.0	875.0	90602.0
HNX:VN301!	20201013	874.0	876.9	872.5	876.4	72574.0
HNX:VN301!	20201014	876.6	894.8	876.6	894.8	93254.0
HNX:VN301!	20201015	898.0	903.0	893.1	899.2	95986.0
HNX:VN301!	20201016	893.0	898.0	888.6	895.1	137000.0
HNX:VN301!	20201019	898.0	903.4	896.5	903.4	95455.0
HNX:VN301!	20201020	900.5	911.2	899.6	911.2	108100.0
HNX:VN301!	20201021	913.8	918.4	906.0	908.5	122699.0
HNX:VN301!	20201022	906.5	924.0	903.8	924.0	122931.0
HNX:VN301!	20201023	927.0	937.3	925.4	935.0	125668.0
HNX:VN301!	20201026	935.9	949.5	927.0	927.0	127361.0
HNX:VN301!	20201027	926.9	931.9	916.7	920.0	178135.0
HNX:VN301!	20201028	921.3	921.9	894.2	895.9	179579.0
HNX:VN301!	20201029	892.0	899.5	879.5	887.5	215546.0
HNX:VN301!	20201030	891.0	896.6	875.1	896.6	215946.0
HNX:VN301!	20201102	900.1	907.0	895.4	904.0	134228.0
HNX:VN301!	20201103	909.0	910.9	903.3	908.3	117427.0
HNX:VN301!	20201104	908.3	918.3	906.6	912.3	125832.0
HNX:VN301!	20201105	914.4	920.0	909.5	910.2	131648.0
HNX:VN301!	20201106	911.2	912.8	903.2	908.3	112103.0
HNX:VN301!	20201109	914.0	923.0	913.8	923.0	98304.0
HNX:VN301!	20201110	934.5	935.4	921.0	921.0	130274.0
HNX:VN301!	20201111	922.5	923.0	912.0	921.4	140162.0
HNX:VN301!	20201112	921.0	928.0	920.6	927.9	106758.0
HNX:VN301!	20201113	927.1	936.0	926.5	935.9	90068.0
HNX:VN301!	20201116	941.0	942.6	916.0	916.9	183716.0
HNX:VN301!	20201117	918.0	938.0	918.0	938.0	124391.0
HNX:VN301!	20201118	938.0	942.5	930.1	936.0	146005.0
HNX:VN301!	20201119	935.9	946.3	935.4	944.2	82732.0
HNX:VN301!	20201120	950.1	954.0	944.4	952.4	90552.0
HNX:VN301!	20201123	952.9	961.0	948.4	959.4	106812.0
HNX:VN301!	20201124	960.9	965.4	952.1	964.0	153972.0
HNX:VN301!	20201125	966.2	970.0	960.0	960.0	127581.0
HNX:VN301!	20201126	959.9	975.9	958.2	970.2	114082.0
HNX:VN301!	20201127	970.2	975.9	967.2	974.5	90902.0
HNX:VN301!	20201130	975.5	975.6	966.0	966.0	92465.0
HNX:VN301!	20201201	960.5	981.0	959.6	980.3	114299.0
HNX:VN301!	20201202	979.5	986.0	979.0	979.0	99864.0
HNX:VN301!	20201203	980.1	989.0	980.0	988.0	86101.0
HNX:VN301!	20201204	989.2	992.7	983.0	987.0	96277.0
HNX:VN301!	20201207	989.5	996.2	986.2	994.5	80839.0
HNX:VN301!	20201208	994.4	997.3	990.0	993.0	97422.0
HNX:VN301!	20201209	995.0	1008.0	995.0	1008.0	93382.0
HNX:VN301!	20201210	1007.5	1010.5	997.3	1002.0	110228.0
HNX:VN301!	20201211	1003.0	1009.4	998.6	1008.1	97171.0
HNX:VN301!	20201214	1012.1	1026.0	1012.1	1026.0	90407.0
HNX:VN301!	20201215	1026.5	1027.5	1010.5	1014.7	123512.0
HNX:VN301!	20201216	1018.6	1029.9	1017.6	1028.0	132991.0
HNX:VN301!	20201217	1025.0	1027.4	1011.6	1016.3	144728.0
HNX:VN301!	20201218	1026.0	1044.5	1025.0	1043.5	120418.0
